ERR1738186	PRJEB14362	PAIRED
ERR1738187	PRJEB14362	PAIRED
ERR1738188	PRJEB14362	PAIRED
ERR1738189	PRJEB14362	PAIRED
ERR1738190	PRJEB14362	PAIRED
ERR1738191	PRJEB14362	PAIRED
ERR1738192	PRJEB14362	PAIRED
ERR1738193	PRJEB14362	PAIRED
ERR1738194	PRJEB14362	PAIRED
ERR1738195	PRJEB14362	PAIRED
ERR1738196	PRJEB14362	PAIRED
ERR1738197	PRJEB14362	PAIRED
ERR1738198	PRJEB14362	PAIRED
ERR1738199	PRJEB14362	PAIRED
ERR1738200	PRJEB14362	PAIRED
ERR1738201	PRJEB14362	PAIRED
ERR1738202	PRJEB14362	PAIRED
ERR1738203	PRJEB14362	PAIRED
ERR1738204	PRJEB14362	PAIRED
ERR1738005	PRJEB14362	PAIRED
ERR1738006	PRJEB14362	PAIRED
ERR1738007	PRJEB14362	PAIRED
ERR1738008	PRJEB14362	PAIRED
ERR1738009	PRJEB14362	PAIRED
ERR1738010	PRJEB14362	PAIRED
ERR1738011	PRJEB14362	PAIRED
ERR1738012	PRJEB14362	PAIRED
ERR1738013	PRJEB14362	PAIRED
ERR1738014	PRJEB14362	PAIRED
ERR1738015	PRJEB14362	PAIRED
ERR1738016	PRJEB14362	PAIRED
ERR1738017	PRJEB14362	PAIRED
ERR1738018	PRJEB14362	PAIRED
ERR1738019	PRJEB14362	PAIRED
ERR1738020	PRJEB14362	PAIRED
ERR1738021	PRJEB14362	PAIRED
ERR1738022	PRJEB14362	PAIRED
ERR1738023	PRJEB14362	PAIRED
ERR1738024	PRJEB14362	PAIRED
ERR1738025	PRJEB14362	PAIRED
ERR1738026	PRJEB14362	PAIRED
ERR1738027	PRJEB14362	PAIRED
ERR1738028	PRJEB14362	PAIRED
ERR1738029	PRJEB14362	PAIRED
ERR1738030	PRJEB14362	PAIRED
ERR1738031	PRJEB14362	PAIRED
ERR1738032	PRJEB14362	PAIRED
ERR1738033	PRJEB14362	PAIRED
ERR1738034	PRJEB14362	PAIRED
ERR1738035	PRJEB14362	PAIRED
ERR1738036	PRJEB14362	PAIRED
ERR1738037	PRJEB14362	PAIRED
ERR1738038	PRJEB14362	PAIRED
ERR1738039	PRJEB14362	PAIRED
ERR1738040	PRJEB14362	PAIRED
ERR1738041	PRJEB14362	PAIRED
ERR1738042	PRJEB14362	PAIRED
ERR1738043	PRJEB14362	PAIRED
ERR1738044	PRJEB14362	PAIRED
ERR1738045	PRJEB14362	PAIRED
ERR1738046	PRJEB14362	PAIRED
ERR1738047	PRJEB14362	PAIRED
ERR1738048	PRJEB14362	PAIRED
ERR1738049	PRJEB14362	PAIRED
ERR1738050	PRJEB14362	PAIRED
ERR1738051	PRJEB14362	PAIRED
ERR1738052	PRJEB14362	PAIRED
ERR1738053	PRJEB14362	PAIRED
ERR1738054	PRJEB14362	PAIRED
ERR1738055	PRJEB14362	PAIRED
ERR1738056	PRJEB14362	PAIRED
ERR1738057	PRJEB14362	PAIRED
ERR1738058	PRJEB14362	PAIRED
ERR1738059	PRJEB14362	PAIRED
ERR1738060	PRJEB14362	PAIRED
ERR1738061	PRJEB14362	PAIRED
ERR1738062	PRJEB14362	PAIRED
ERR1738063	PRJEB14362	PAIRED
ERR1738064	PRJEB14362	PAIRED
ERR1738065	PRJEB14362	PAIRED
ERR1738066	PRJEB14362	PAIRED
ERR1738067	PRJEB14362	PAIRED
ERR1738068	PRJEB14362	PAIRED
ERR1738069	PRJEB14362	PAIRED
ERR1738070	PRJEB14362	PAIRED
ERR1738071	PRJEB14362	PAIRED
ERR1738072	PRJEB14362	PAIRED
ERR1738073	PRJEB14362	PAIRED
ERR1738074	PRJEB14362	PAIRED
ERR1738075	PRJEB14362	PAIRED
ERR1738076	PRJEB14362	PAIRED
ERR1738077	PRJEB14362	PAIRED
ERR1738078	PRJEB14362	PAIRED
ERR1738079	PRJEB14362	PAIRED
ERR1738080	PRJEB14362	PAIRED
ERR1738081	PRJEB14362	PAIRED
ERR1738082	PRJEB14362	PAIRED
ERR1738083	PRJEB14362	PAIRED
ERR1738084	PRJEB14362	PAIRED
ERR1738085	PRJEB14362	PAIRED
ERR1738086	PRJEB14362	PAIRED
ERR1738087	PRJEB14362	PAIRED
ERR1738088	PRJEB14362	PAIRED
ERR1738089	PRJEB14362	PAIRED
ERR1738090	PRJEB14362	PAIRED
ERR1738091	PRJEB14362	PAIRED
ERR1738092	PRJEB14362	PAIRED
ERR1738093	PRJEB14362	PAIRED
ERR1738094	PRJEB14362	PAIRED
ERR1738095	PRJEB14362	PAIRED
ERR1738096	PRJEB14362	PAIRED
ERR1738097	PRJEB14362	PAIRED
ERR1738098	PRJEB14362	PAIRED
ERR1738099	PRJEB14362	PAIRED
ERR1738100	PRJEB14362	PAIRED
ERR1738101	PRJEB14362	PAIRED
ERR1738102	PRJEB14362	PAIRED
ERR1738103	PRJEB14362	PAIRED
