i-4d2a9c8a	131.0	2016-02-06 22:05:00
i-4d2a9c8a	40.2	2016-02-06 22:10:00
i-4d2a9c8a	2.2	2016-02-06 22:15:00
i-6b15a3ac	46.333333333333336	2016-02-06 22:25:00
i-6b15a3ac	18821.4	2016-02-06 22:30:00
i-6b15a3ac	6703.4	2016-02-06 22:35:00
i-6b15a3ac	84864.8	2016-02-06 22:40:00
i-6b15a3ac	30299.0	2016-02-06 22:45:00
i-6b15a3ac	3044.0	2016-02-06 22:50:00
i-6b15a3ac	100011.2	2016-02-06 22:55:00
i-6b15a3ac	82476.2	2016-02-06 23:00:00
i-6b15a3ac	120760.2	2016-02-06 23:05:00
i-6b15a3ac	114529.8	2016-02-06 23:10:00
i-6b15a3ac	138210.6	2016-02-06 23:15:00
i-4412a483	73.4	2016-02-06 22:30:00
i-4412a483	82.8	2016-02-06 22:35:00
i-4412a483	3.8	2016-02-06 22:40:00
i-4412a483	43.6	2016-02-06 22:45:00
i-4412a483	43.0	2016-02-06 22:50:00
i-4412a483	6113.0	2016-02-06 22:55:00
i-4412a483	32985.0	2016-02-06 23:00:00
i-4412a483	1665.6	2016-02-06 23:05:00
i-4412a483	20061.2	2016-02-06 23:10:00
i-4412a483	77155.8	2016-02-06 23:15:00
i-4412a483	138915.2	2016-02-06 23:20:00
i-6d15a3aa	29.2	2016-02-06 22:30:00
i-6d15a3aa	43.6	2016-02-06 22:35:00
i-6d15a3aa	83.2	2016-02-06 22:40:00
i-6d15a3aa	3.4	2016-02-06 22:45:00
i-6d15a3aa	43.8	2016-02-06 22:50:00
i-6d15a3aa	192779.4	2016-02-06 22:55:00
i-6d15a3aa	400918.0	2016-02-06 23:00:00
i-6d15a3aa	184147.4	2016-02-06 23:05:00
i-6d15a3aa	198051.8	2016-02-06 23:10:00
i-6d15a3aa	212343.8	2016-02-06 23:15:00
i-6d15a3aa	784189.8	2016-02-06 23:20:00
i-0612a4c1	518.5	2016-02-06 22:25:00
i-0612a4c1	79.2	2016-02-06 22:30:00
i-0612a4c1	43.8	2016-02-06 22:35:00
i-0612a4c1	43.0	2016-02-06 22:40:00
i-0612a4c1	82.4	2016-02-06 22:45:00
i-0612a4c1	3494.2	2016-02-06 22:50:00
i-0612a4c1	7713.8	2016-02-06 22:55:00
i-0612a4c1	22367.2	2016-02-06 23:00:00
i-0612a4c1	47392.4	2016-02-06 23:05:00
i-0612a4c1	87946.0	2016-02-06 23:10:00
i-0612a4c1	116591.6	2016-02-06 23:15:00
i-3615a3f1	196.5	2016-02-06 22:25:00
i-3615a3f1	1313.6	2016-02-06 22:30:00
i-3615a3f1	58088.8	2016-02-06 22:35:00
i-3615a3f1	44.0	2016-02-06 22:40:00
i-3615a3f1	98988.4	2016-02-06 22:45:00
i-3615a3f1	81213.2	2016-02-06 22:50:00
i-3615a3f1	444679.8	2016-02-06 22:55:00
i-3615a3f1	455100.4	2016-02-06 23:00:00
i-3615a3f1	222816.8	2016-02-06 23:05:00
i-3615a3f1	125648.4	2016-02-06 23:10:00
i-3615a3f1	386969.6	2016-02-06 23:15:00
i-4c12a48b	131.66666666666666	2016-02-06 22:25:00
i-4c12a48b	3.8	2016-02-06 22:30:00
i-4c12a48b	6824.8	2016-02-06 22:35:00
i-4c12a48b	14014.0	2016-02-06 22:40:00
i-4c12a48b	11237.8	2016-02-06 22:45:00
i-4c12a48b	31620.6	2016-02-06 22:50:00
i-4c12a48b	56681.0	2016-02-06 22:55:00
i-4c12a48b	110201.0	2016-02-06 23:00:00
i-4c12a48b	265300.8	2016-02-06 23:05:00
i-4c12a48b	304695.2	2016-02-06 23:10:00
i-4c12a48b	258713.8	2016-02-06 23:15:00
i-5a12a49d	120.0	2016-02-06 22:25:00
i-5a12a49d	84.2	2016-02-06 22:30:00
i-5a12a49d	43191.4	2016-02-06 22:35:00
i-5a12a49d	68909.0	2016-02-06 22:40:00
i-5a12a49d	67555.4	2016-02-06 22:45:00
i-5a12a49d	21231.2	2016-02-06 22:50:00
i-5a12a49d	48902.0	2016-02-06 22:55:00
i-5a12a49d	4297.6	2016-02-06 23:00:00
i-5a12a49d	5808.2	2016-02-06 23:05:00
i-5a12a49d	23510.2	2016-02-06 23:10:00
i-5a12a49d	69604.8	2016-02-06 23:15:00
i-b910a67e	157.0	2016-02-06 22:25:00
i-b910a67e	82.4	2016-02-06 22:30:00
i-b910a67e	24542.4	2016-02-06 22:35:00
i-b910a67e	3107.8	2016-02-06 22:40:00
i-b910a67e	8524.8	2016-02-06 22:45:00
i-b910a67e	5785.8	2016-02-06 22:50:00
i-b910a67e	101373.8	2016-02-06 22:55:00
i-b910a67e	109036.4	2016-02-06 23:00:00
i-b910a67e	92982.0	2016-02-06 23:05:00
i-b910a67e	87871.2	2016-02-06 23:10:00
i-b910a67e	87663.0	2016-02-06 23:15:00
i-1a15a3dd	120.0	2016-02-06 22:25:00
i-1a15a3dd	6720.8	2016-02-06 22:30:00
i-1a15a3dd	51547.8	2016-02-06 22:35:00
i-1a15a3dd	62943.0	2016-02-06 22:40:00
i-1a15a3dd	85656.6	2016-02-06 22:45:00
i-1a15a3dd	376414.6	2016-02-06 22:50:00
i-1a15a3dd	283541.4	2016-02-06 22:55:00
i-1a15a3dd	261968.6	2016-02-06 23:00:00
i-1a15a3dd	212225.4	2016-02-06 23:05:00
i-1a15a3dd	654517.0	2016-02-06 23:10:00
i-1a15a3dd	131464.8	2016-02-06 23:15:00
i-b710a670	90.5	2016-02-06 22:30:00
i-b710a670	5021.4	2016-02-06 22:35:00
i-b710a670	8490.6	2016-02-06 22:40:00
i-b710a670	6582.8	2016-02-06 22:45:00
i-b710a670	43.0	2016-02-06 22:50:00
i-b710a670	43.2	2016-02-06 22:55:00
i-b710a670	496.6	2016-02-06 23:00:00
i-b710a670	103.8	2016-02-06 23:05:00
i-b710a670	42547.0	2016-02-06 23:10:00
i-b710a670	63065.6	2016-02-06 23:15:00
i-b710a670	58181.6	2016-02-06 23:20:00
i-b510a672	134.0	2016-02-06 22:30:00
i-b510a672	5565.2	2016-02-06 22:35:00
i-b510a672	46862.4	2016-02-06 22:40:00
i-b510a672	3428.2	2016-02-06 22:45:00
i-b510a672	19743.6	2016-02-06 22:50:00
i-b510a672	72891.6	2016-02-06 22:55:00
i-b510a672	63764.2	2016-02-06 23:00:00
i-b510a672	352709.2	2016-02-06 23:05:00
i-b510a672	357002.8	2016-02-06 23:10:00
i-b510a672	1066702.6	2016-02-06 23:15:00
i-b510a672	398375.0	2016-02-06 23:20:00
i-4012a487	178.5	2016-02-06 22:25:00
i-4012a487	2.4	2016-02-06 22:30:00
i-4012a487	82.2	2016-02-06 22:35:00
i-4012a487	2.2	2016-02-06 22:40:00
i-4012a487	42.4	2016-02-06 22:45:00
i-4012a487	42.4	2016-02-06 22:50:00
i-4012a487	82.4	2016-02-06 22:55:00
i-4012a487	42.4	2016-02-06 23:00:00
i-4012a487	1075.8	2016-02-06 23:05:00
i-4012a487	8120.8	2016-02-06 23:10:00
i-4012a487	72899.6	2016-02-06 23:15:00
i-0112a4c6	113.0	2016-02-06 22:25:00
i-0112a4c6	37052.2	2016-02-06 22:30:00
i-0112a4c6	152752.4	2016-02-06 22:35:00
i-0112a4c6	96989.2	2016-02-06 22:40:00
i-0112a4c6	118015.8	2016-02-06 22:45:00
i-0112a4c6	132559.6	2016-02-06 22:50:00
i-0112a4c6	91184.6	2016-02-06 22:55:00
i-0112a4c6	74920.8	2016-02-06 23:00:00
i-0112a4c6	79232.4	2016-02-06 23:05:00
i-0112a4c6	86625.4	2016-02-06 23:10:00
i-0112a4c6	95857.0	2016-02-06 23:15:00
i-b713a570	120.0	2016-02-06 22:30:00
i-b713a570	3.8	2016-02-06 22:35:00
i-b713a570	84.0	2016-02-06 22:40:00
i-b713a570	3.8	2016-02-06 22:45:00
i-b713a570	82.2	2016-02-06 22:50:00
i-b713a570	17687.4	2016-02-06 22:55:00
i-b713a570	85154.8	2016-02-06 23:00:00
i-b713a570	100771.0	2016-02-06 23:05:00
i-b713a570	142399.0	2016-02-06 23:10:00
i-b713a570	164282.6	2016-02-06 23:15:00
i-b713a570	642174.4	2016-02-06 23:20:00
i-6815a3af	119.66666666666667	2016-02-06 22:25:00
i-6815a3af	81.6	2016-02-06 22:30:00
i-6815a3af	43.8	2016-02-06 22:35:00
i-6815a3af	1749.0	2016-02-06 22:40:00
i-6815a3af	911.4	2016-02-06 22:45:00
i-6815a3af	18068.8	2016-02-06 22:50:00
i-6815a3af	38691.4	2016-02-06 22:55:00
i-6815a3af	62896.4	2016-02-06 23:00:00
i-6815a3af	113016.2	2016-02-06 23:05:00
i-6815a3af	115919.8	2016-02-06 23:10:00
i-6815a3af	121470.2	2016-02-06 23:15:00
i-4312a484	361.0	2016-02-06 22:25:00
i-4312a484	141.8	2016-02-06 22:30:00
i-4312a484	75472.0	2016-02-06 22:35:00
i-4312a484	388536.4	2016-02-06 22:40:00
i-4312a484	366704.6	2016-02-06 22:45:00
i-4312a484	359007.2	2016-02-06 22:50:00
i-4312a484	448512.6	2016-02-06 22:55:00
i-4312a484	657342.0	2016-02-06 23:00:00
i-4312a484	562794.6	2016-02-06 23:05:00
i-4312a484	612552.0	2016-02-06 23:10:00
i-4312a484	291684.4	2016-02-06 23:15:00
i-b113a576	79.2	2016-02-06 22:30:00
i-b113a576	83.2	2016-02-06 22:35:00
i-b113a576	3520.8	2016-02-06 22:40:00
i-b113a576	712.0	2016-02-06 22:45:00
i-b113a576	19207.2	2016-02-06 22:50:00
i-b113a576	21092.6	2016-02-06 22:55:00
i-b113a576	11119.8	2016-02-06 23:00:00
i-b113a576	49748.8	2016-02-06 23:05:00
i-b113a576	72352.0	2016-02-06 23:10:00
i-b113a576	86574.8	2016-02-06 23:15:00
i-1e15a3d9	78.5	2016-02-06 22:25:00
i-1e15a3d9	43.4	2016-02-06 22:30:00
i-1e15a3d9	22574.8	2016-02-06 22:35:00
i-1e15a3d9	994.4	2016-02-06 22:40:00
i-1e15a3d9	3.2	2016-02-06 22:45:00
i-1e15a3d9	43.0	2016-02-06 22:50:00
i-1e15a3d9	35070.6	2016-02-06 22:55:00
i-1e15a3d9	54359.6	2016-02-06 23:00:00
i-1e15a3d9	55814.6	2016-02-06 23:05:00
i-1e15a3d9	23869.0	2016-02-06 23:10:00
i-1e15a3d9	16829.4	2016-02-06 23:15:00
i-4712a480	69.0	2016-02-06 22:25:00
i-4712a480	43.2	2016-02-06 22:30:00
i-4712a480	42.0	2016-02-06 22:35:00
i-4712a480	83.2	2016-02-06 22:40:00
i-4712a480	727.0	2016-02-06 22:45:00
i-4712a480	18455.8	2016-02-06 22:50:00
i-4712a480	15241.0	2016-02-06 22:55:00
i-4712a480	44349.4	2016-02-06 23:00:00
i-4712a480	89836.4	2016-02-06 23:05:00
i-4712a480	88417.2	2016-02-06 23:10:00
i-4712a480	90180.6	2016-02-06 23:15:00
i-6a15a3ad	157.0	2016-02-06 22:25:00
i-6a15a3ad	1.8	2016-02-06 22:30:00
i-6a15a3ad	42.6	2016-02-06 22:35:00
i-6a15a3ad	42.4	2016-02-06 22:40:00
i-6a15a3ad	42.6	2016-02-06 22:45:00
i-6a15a3ad	55.6	2016-02-06 22:50:00
i-6a15a3ad	12821.4	2016-02-06 22:55:00
i-6a15a3ad	76307.4	2016-02-06 23:00:00
i-6a15a3ad	157018.8	2016-02-06 23:05:00
i-6a15a3ad	88197.6	2016-02-06 23:10:00
i-6a15a3ad	78765.6	2016-02-06 23:15:00
i-0512a4c2	39.5	2016-02-06 22:30:00
i-0512a4c2	44.0	2016-02-06 22:35:00
i-0512a4c2	2697.2	2016-02-06 22:40:00
i-0512a4c2	43.8	2016-02-06 22:45:00
i-0512a4c2	935.6	2016-02-06 22:50:00
i-0512a4c2	43.2	2016-02-06 22:55:00
i-0512a4c2	4381.0	2016-02-06 23:00:00
i-0512a4c2	64.0	2016-02-06 23:05:00
i-0512a4c2	66505.6	2016-02-06 23:10:00
i-0512a4c2	689833.6	2016-02-06 23:15:00
i-0512a4c2	781194.4	2016-02-06 23:20:00
i-6f15a3a8	412.3333333333333	2016-02-06 22:25:00
i-6f15a3a8	40.6	2016-02-06 22:30:00
i-6f15a3a8	47472.4	2016-02-06 22:35:00
i-6f15a3a8	14459.6	2016-02-06 22:40:00
i-6f15a3a8	8214.2	2016-02-06 22:45:00
i-6f15a3a8	92111.6	2016-02-06 22:50:00
i-6f15a3a8	484914.6	2016-02-06 22:55:00
i-6f15a3a8	205775.4	2016-02-06 23:00:00
i-6f15a3a8	116547.6	2016-02-06 23:05:00
i-6f15a3a8	163145.8	2016-02-06 23:10:00
i-6f15a3a8	747085.2	2016-02-06 23:15:00
i-4512a482	49.5	2016-02-06 22:30:00
i-4512a482	31361.8	2016-02-06 22:35:00
i-4512a482	56158.6	2016-02-06 22:40:00
i-4512a482	31770.2	2016-02-06 22:45:00
i-4512a482	112654.6	2016-02-06 22:50:00
i-4512a482	321530.0	2016-02-06 22:55:00
i-4512a482	352383.8	2016-02-06 23:00:00
i-4512a482	201305.6	2016-02-06 23:05:00
i-4512a482	150479.4	2016-02-06 23:10:00
i-4512a482	143201.2	2016-02-06 23:15:00
i-4512a482	164907.4	2016-02-06 23:20:00
i-5912a49e	90.5	2016-02-06 22:30:00
i-5912a49e	43.6	2016-02-06 22:35:00
i-5912a49e	42.6	2016-02-06 22:40:00
i-5912a49e	42.8	2016-02-06 22:45:00
i-5912a49e	42.8	2016-02-06 22:50:00
i-5912a49e	43.0	2016-02-06 22:55:00
i-5912a49e	2240.6	2016-02-06 23:00:00
i-5912a49e	42.8	2016-02-06 23:05:00
i-5912a49e	9762.0	2016-02-06 23:10:00
i-5912a49e	38422.2	2016-02-06 23:15:00
i-5912a49e	93404.8	2016-02-06 23:20:00
i-b310a674	78.5	2016-02-06 22:25:00
i-b310a674	83.2	2016-02-06 22:30:00
i-b310a674	8206.6	2016-02-06 22:35:00
i-b310a674	43.8	2016-02-06 22:40:00
i-b310a674	11057.4	2016-02-06 22:45:00
i-b310a674	34206.0	2016-02-06 22:50:00
i-b310a674	75129.2	2016-02-06 22:55:00
i-b310a674	280697.6	2016-02-06 23:00:00
i-b310a674	124171.4	2016-02-06 23:05:00
i-b310a674	181679.8	2016-02-06 23:10:00
i-b310a674	1018778.0	2016-02-06 23:15:00
i-0f12a4c8	82.5	2016-02-06 22:25:00
i-0f12a4c8	2128.8	2016-02-06 22:30:00
i-0f12a4c8	30658.2	2016-02-06 22:35:00
i-0f12a4c8	4.0	2016-02-06 22:40:00
i-0f12a4c8	83.0	2016-02-06 22:45:00
i-0f12a4c8	2230.0	2016-02-06 22:50:00
i-0f12a4c8	27034.6	2016-02-06 22:55:00
i-0f12a4c8	207346.2	2016-02-06 23:00:00
i-0f12a4c8	434988.2	2016-02-06 23:05:00
i-0f12a4c8	833393.4	2016-02-06 23:10:00
i-0f12a4c8	137409.0	2016-02-06 23:15:00
i-b613a571	119.33333333333333	2016-02-06 22:25:00
i-b613a571	42.4	2016-02-06 22:30:00
i-b613a571	42.6	2016-02-06 22:35:00
i-b613a571	42.4	2016-02-06 22:40:00
i-b613a571	42.6	2016-02-06 22:45:00
i-b613a571	42.0	2016-02-06 22:50:00
i-b613a571	41.2	2016-02-06 22:55:00
i-b613a571	0.8	2016-02-06 23:00:00
