i-4d2a9c8a	1.0	2016-02-06 22:10:00
i-4d2a9c8a	1.3	2016-02-06 22:15:00
i-4d2a9c8a	2.0	2016-02-06 22:20:00
i-4d2a9c8a	3.7	2016-02-06 22:25:00
i-6b15a3ac	0.9	2016-02-06 22:30:00
i-6b15a3ac	3.2	2016-02-06 22:35:00
i-6b15a3ac	3.6	2016-02-06 22:40:00
i-6b15a3ac	4.7	2016-02-06 22:45:00
i-6b15a3ac	3.9	2016-02-06 22:50:00
i-6b15a3ac	4.3	2016-02-06 22:55:00
i-6b15a3ac	4.9	2016-02-06 23:00:00
i-6b15a3ac	3.8	2016-02-06 23:05:00
i-6b15a3ac	4.0	2016-02-06 23:10:00
i-6b15a3ac	4.3	2016-02-06 23:15:00
i-6b15a3ac	4.9	2016-02-06 23:20:00
i-6b15a3ac	5.0	2016-02-06 23:25:00
i-4412a483	0.9	2016-02-06 22:30:00
i-4412a483	3.4	2016-02-06 22:35:00
i-4412a483	4.3	2016-02-06 22:40:00
i-4412a483	3.5	2016-02-06 22:45:00
i-4412a483	4.8	2016-02-06 22:50:00
i-4412a483	3.7	2016-02-06 22:55:00
i-4412a483	4.9	2016-02-06 23:00:00
i-4412a483	3.3	2016-02-06 23:05:00
i-4412a483	3.9	2016-02-06 23:10:00
i-4412a483	3.7	2016-02-06 23:15:00
i-4412a483	3.9	2016-02-06 23:20:00
i-4412a483	4.7	2016-02-06 23:25:00
i-6d15a3aa	0.9	2016-02-06 22:30:00
i-6d15a3aa	2.9	2016-02-06 22:35:00
i-6d15a3aa	4.2	2016-02-06 22:40:00
i-6d15a3aa	4.4	2016-02-06 22:45:00
i-6d15a3aa	3.5	2016-02-06 22:50:00
i-6d15a3aa	4.3	2016-02-06 22:55:00
i-6d15a3aa	4.4	2016-02-06 23:00:00
i-6d15a3aa	4.6	2016-02-06 23:05:00
i-6d15a3aa	5.2	2016-02-06 23:10:00
i-6d15a3aa	5.3	2016-02-06 23:15:00
i-6d15a3aa	5.6	2016-02-06 23:20:00
i-6d15a3aa	5.2	2016-02-06 23:25:00
i-0612a4c1	0.9	2016-02-06 22:35:00
i-0612a4c1	3.5	2016-02-06 22:40:00
i-0612a4c1	3.9	2016-02-06 22:45:00
i-0612a4c1	3.9	2016-02-06 22:50:00
i-0612a4c1	4.3	2016-02-06 22:55:00
i-0612a4c1	4.4	2016-02-06 23:00:00
i-0612a4c1	3.9	2016-02-06 23:05:00
i-0612a4c1	4.1	2016-02-06 23:10:00
i-0612a4c1	4.3	2016-02-06 23:15:00
i-0612a4c1	4.2	2016-02-06 23:20:00
i-0612a4c1	4.0	2016-02-06 23:25:00
i-3615a3f1	0.9	2016-02-06 22:30:00
i-3615a3f1	3.5	2016-02-06 22:35:00
i-3615a3f1	4.3	2016-02-06 22:40:00
i-3615a3f1	4.3	2016-02-06 22:45:00
i-3615a3f1	4.9	2016-02-06 22:50:00
i-3615a3f1	4.6	2016-02-06 22:55:00
i-3615a3f1	4.5	2016-02-06 23:00:00
i-3615a3f1	4.5	2016-02-06 23:05:00
i-3615a3f1	4.9	2016-02-06 23:10:00
i-3615a3f1	5.1	2016-02-06 23:15:00
i-3615a3f1	5.4	2016-02-06 23:20:00
i-3615a3f1	5.4	2016-02-06 23:25:00
i-4c12a48b	0.9	2016-02-06 22:30:00
i-4c12a48b	3.0	2016-02-06 22:35:00
i-4c12a48b	4.5	2016-02-06 22:40:00
i-4c12a48b	4.4	2016-02-06 22:45:00
i-4c12a48b	4.0	2016-02-06 22:50:00
i-4c12a48b	4.1	2016-02-06 22:55:00
i-4c12a48b	4.2	2016-02-06 23:00:00
i-4c12a48b	4.6	2016-02-06 23:05:00
i-4c12a48b	4.1	2016-02-06 23:10:00
i-4c12a48b	4.5	2016-02-06 23:15:00
i-4c12a48b	5.2	2016-02-06 23:20:00
i-4c12a48b	5.4	2016-02-06 23:25:00
i-5a12a49d	1.0	2016-02-06 22:30:00
i-5a12a49d	3.4	2016-02-06 22:35:00
i-5a12a49d	4.0	2016-02-06 22:40:00
i-5a12a49d	4.4	2016-02-06 22:45:00
i-5a12a49d	4.2	2016-02-06 22:50:00
i-5a12a49d	4.4	2016-02-06 22:55:00
i-5a12a49d	4.3	2016-02-06 23:00:00
i-5a12a49d	3.8	2016-02-06 23:05:00
i-5a12a49d	3.6	2016-02-06 23:10:00
i-5a12a49d	3.7	2016-02-06 23:15:00
